((0, 2), (0, 5), (0, 6), (0, 7), (0, 8))	22	1
((0, 2), (0, 6))	35	6
((0, 2), (0, 6), (0, 7), (0, 8))	34	1
((0, 2), (0, 7))	24	2
((0, 2), (0, 8))	29	2
((0, 2), (1, 2))	30749	2043
((0, 2), (1, 2), (2, 2))	85838	4106
((0, 2), (1, 2), (2, 2), (3, 2))	53947	2253
((0, 2), (1, 2), (2, 2), (3, 2), (4, 2))	37598	1433
((0, 2), (1, 2), (2, 2), (3, 2), (5, 2))	7370	262
((0, 2), (1, 2), (2, 2), (3, 2), (6, 2))	276	8
((0, 2), (1, 2), (2, 2), (4, 2))	1873	79
((0, 2), (1, 2), (2, 2), (4, 2), (5, 2))	729	28
((0, 2), (1, 2), (2, 2), (5, 2))	132	5
((0, 2), (1, 2), (2, 2), (5, 2), (6, 2))	48	2
((0, 2), (1, 2), (3, 2))	3687	207
((0, 2), (1, 2), (3, 2), (4, 2))	845	39
((0, 2), (1, 2), (3, 2), (4, 2), (5, 2))	424	19
((0, 2), (1, 2), (3, 2), (5, 2))	22	1
((0, 2), (1, 2), (4, 2))	1054	51
((0, 2), (1, 2), (4, 2), (5, 2))	94	3
((0, 2), (1, 2), (4, 2), (5, 2), (6, 2))	21	1
((0, 2), (1, 2), (5, 2))	172	8
((0, 2), (1, 2), (6, 2))	39	1
((0, 2), (1, 2), (6, 2), (7, 2))	33	2
((0, 2), (1, 2), (6, 2), (7, 2), (8, 2))	24	1
((0, 2), (2, 2))	19325	1243
((0, 2), (2, 2), (3, 2))	4734	268
((0, 2), (2, 2), (3, 2), (4, 2))	1234	61
((0, 2), (2, 2), (3, 2), (4, 2), (5, 2))	560	22
((0, 2), (2, 2), (4, 2))	30	3
((0, 2), (3, 2))	1256	110
((0, 2), (3, 2), (4, 2))	327	19
((0, 2), (3, 2), (4, 2), (5, 2))	19	1
((0, 2), (3, 2), (4, 2), (5, 2), (6, 2))	52	2
((0, 2), (4, 2))	984	53
((0, 2), (4, 2), (5, 2))	85	4
((0, 2), (4, 2), (5, 2), (6, 2))	21	1
((0, 2), (5, 2))	62	3
((0, 3),)	14722	2266
((0, 3), (0, 4))	32367	2564
((0, 3), (0, 4), (0, 5))	28925	1866
((0, 3), (0, 4), (0, 5), (0, 6))	10410	603
((0, 3), (0, 4), (0, 5), (0, 6), (0, 7))	15038	692
((0, 3), (0, 4), (0, 5), (0, 6), (0, 8))	5466	264
((0, 3), (0, 4), (0, 5), (0, 7))	668	29
((0, 3), (0, 4), (0, 5), (0, 7), (0, 8))	4859	208
((0, 3), (0, 4), (0, 5), (0, 8))	402	20
((0, 3), (0, 4), (0, 6))	3086	183
((0, 3), (0, 4), (0, 6), (0, 7))	407	22
((0, 3), (0, 4), (0, 6), (0, 7), (0, 8))	7504	298
((0, 3), (0, 4), (0, 6), (0, 8))	135	5
((0, 3), (0, 4), (0, 7))	87	5
((0, 3), (0, 4), (0, 7), (0, 8))	115	5
((0, 3), (0, 4), (0, 8))	97	7
((0, 3), (0, 5))	1691	142
((0, 3), (0, 5), (0, 6))	654	45
((0, 3), (0, 5), (0, 6), (0, 7))	404	18
((0, 3), (0, 5), (0, 6), (0, 7), (0, 8))	632	28
((0, 3), (0, 5), (0, 7), (0, 8))	15	1
((0, 3), (0, 6))	320	27
((0, 3), (0, 6), (0, 7))	128	5
((0, 3), (0, 6), (0, 7), (0, 8))	140	8
((0, 3), (0, 7))	13	5
((0, 3), (0, 7), (0, 8))	64	3
((0, 3), (0, 8))	94	6
((0, 3), (1, 3))	22355	1703
((0, 3), (1, 3), (2, 3))	31138	1697
((0, 3), (1, 3), (2, 3), (3, 3))	24071	1186
((0, 3), (1, 3), (2, 3), (3, 3), (4, 3))	97350	3519
((0, 3), (1, 3), (2, 3), (3, 3), (5, 3))	7992	300
((0, 3), (1, 3), (2, 3), (3, 3), (6, 3))	54	4
((0, 3), (1, 3), (2, 3), (4, 3))	408	19
((0, 3), (1, 3), (2, 3), (4, 3), (5, 3))	207	9
((0, 3), (1, 3), (2, 3), (5, 3))	170	7
((0, 3), (1, 3), (2, 3), (5, 3), (6, 3))	150	6
((0, 3), (1, 3), (2, 3), (6, 3))	79	2
((0, 3), (1, 3), (3, 3))	7279	441
((0, 3), (1, 3), (3, 3), (4, 3))	184	11
((0, 3), (1, 3), (3, 3), (4, 3), (5, 3))	44	3
((0, 3), (1, 3), (3, 3), (5, 3))	30	2
((0, 3), (1, 3), (4, 3))	101	5
((0, 3), (1, 3), (4, 3), (5, 3))	33	2
((0, 3), (1, 3), (5, 3))	133	10
((0, 3), (1, 3), (5, 3), (6, 3))	44	1
((0, 3), (1, 3), (7, 3))	36	1
((0, 3), (2, 3))	4150	311
((0, 3), (2, 3), (3, 3))	3403	202
((0, 3), (2, 3), (3, 3), (4, 3))	100	5
((0, 3), (2, 3), (3, 3), (5, 3))	8	1
((0, 3), (2, 3), (4, 3))	25	1
((0, 3), (3, 3))	1651	131
((0, 3), (3, 3), (4, 3))	36	2
((0, 3), (5, 3))	66	3
((0, 3), (6, 3))	20	1
((0, 4),)	39781	4330
((0, 4), (0, 5))	46870	3641
((0, 4), (0, 5), (0, 6))	48338	2993
((0, 4), (0, 5), (0, 6), (0, 7))	17202	950
((0, 4), (0, 5), (0, 6), (0, 7), (0, 8))	16974	776
((0, 4), (0, 5), (0, 6), (0, 8))	26448	1444
((0, 4), (0, 5), (0, 7))	4434	236
((0, 4), (0, 5), (0, 7), (0, 8))	16073	757
((0, 4), (0, 5), (0, 8))	2852	153
((0, 4), (0, 6))	7447	419
((0, 4), (0, 6), (0, 7))	3462	146
((0, 4), (0, 6), (0, 7), (0, 8))	13158	573
((0, 4), (0, 6), (0, 8))	367	20
((0, 4), (0, 7))	309	21
((0, 4), (0, 7), (0, 8))	597	32
((0, 4), (0, 8))	338	21
((0, 4), (1, 4))	98205	6259
((0, 4), (1, 4), (2, 4))	112553	5935
((0, 4), (1, 4), (2, 4), (3, 4))	14080	622
((0, 4), (1, 4), (2, 4), (3, 4), (5, 4))	7691	289
((0, 4), (1, 4), (2, 4), (3, 4), (6, 4))	349	15
((0, 4), (1, 4), (2, 4), (3, 4), (7, 4))	308	10
((0, 4), (1, 4), (2, 4), (3, 4), (8, 4))	58	2
((0, 4), (1, 4), (2, 4), (5, 4))	168	10
((0, 4), (1, 4), (2, 4), (5, 4), (6, 4))	292	11
((0, 4), (1, 4), (2, 4), (6, 4), (7, 4))	15	1
((0, 4), (1, 4), (3, 4))	495	32
((0, 4), (1, 4), (3, 4), (5, 4))	17	1
((0, 4), (1, 4), (3, 4), (5, 4), (6, 4))	39	1
((0, 4), (1, 4), (5, 4))	45	2
((0, 4), (1, 4), (7, 4))	12	1
((0, 4), (2, 4))	21710	1420
((0, 4), (2, 4), (3, 4))	241	12
((0, 4), (2, 4), (7, 4))	18	1
((0, 4), (3, 4))	85	7
((0, 5),)	22671	3327
((0, 5), (0, 6))	21024	1941
((0, 5), (0, 6), (0, 7))	17615	1132
((0, 5), (0, 6), (0, 7), (0, 8))	36418	1988
((0, 5), (0, 6), (0, 8))	41390	2537
((0, 5), (0, 7))	2892	177
((0, 5), (0, 7), (0, 8))	14202	744
((0, 5), (0, 8))	2389	178
((0, 5), (1, 5))	32207	2286
((0, 5), (1, 5), (2, 5))	32276	1713
((0, 5), (1, 5), (2, 5), (3, 5))	27242	1302
((0, 5), (1, 5), (2, 5), (3, 5), (4, 5))	213842	7786
((0, 5), (1, 5), (2, 5), (3, 5), (5, 5))	2628	99
((0, 5), (1, 5), (2, 5), (3, 5), (6, 5))	134	5
((0, 5), (1, 5), (2, 5), (3, 5), (7, 5))	31	1
((0, 5), (1, 5), (2, 5), (4, 5))	998	42
((0, 5), (1, 5), (2, 5), (4, 5), (5, 5))	233	10
((0, 5), (1, 5), (2, 5), (5, 5))	141	7
((0, 5), (1, 5), (2, 5), (5, 5), (6, 5))	65	2
((0, 5), (1, 5), (2, 5), (6, 5))	177	7
((0, 5), (1, 5), (2, 5), (7, 5))	54	2
((0, 5), (1, 5), (3, 5))	6885	402
((0, 5), (1, 5), (3, 5), (4, 5))	304	14
((0, 5), (1, 5), (3, 5), (4, 5), (5, 5))	38	2
((0, 5), (1, 5), (3, 5), (5, 5))	16	1
((0, 5), (1, 5), (4, 5))	267	12
((0, 5), (1, 5), (5, 5))	167	6
((0, 5), (1, 5), (5, 5), (7, 5))	18	1
((0, 5), (1, 5), (6, 5))	76	3
((0, 5), (1, 5), (7, 5))	16	1
((0, 5), (2, 5))	4533	347
((0, 5), (2, 5), (3, 5))	2959	177
((0, 5), (2, 5), (3, 5), (4, 5))	76	5
((0, 5), (2, 5), (3, 5), (5, 5))	5	1
((0, 5), (2, 5), (3, 5), (7, 5))	21	1
((0, 5), (2, 5), (4, 5))	14	1
((0, 5), (3, 5))	1271	111
((0, 5), (3, 5), (4, 5))	79	5
((0, 5), (3, 5), (4, 5), (5, 5))	34	2
((0, 5), (4, 5))	35	2
((0, 5), (5, 5))	137	5
((0, 5), (5, 5), (6, 5))	24	1
((0, 5), (6, 5))	57	1
((0, 6),)	33589	4750
((0, 6), (0, 7))	19991	1777
((0, 6), (0, 7), (0, 8))	95102	5213
((0, 6), (0, 8))	33465	2307
((0, 6), (1, 6))	40868	2689
((0, 6), (1, 6), (2, 6))	141211	6399
((0, 6), (1, 6), (2, 6), (3, 6))	106190	4326
((0, 6), (1, 6), (2, 6), (3, 6), (4, 6))	90674	3494
((0, 6), (1, 6), (2, 6), (3, 6), (5, 6))	3082	114
((0, 6), (1, 6), (2, 6), (3, 6), (6, 6))	84	4
((0, 6), (1, 6), (2, 6), (4, 6))	4149	176
((0, 6), (1, 6), (2, 6), (4, 6), (5, 6))	1761	63
((0, 6), (1, 6), (2, 6), (4, 6), (6, 6))	26	1
((0, 6), (1, 6), (2, 6), (5, 6))	88	4
((0, 6), (1, 6), (2, 6), (5, 6), (6, 6))	87	2
((0, 6), (1, 6), (2, 6), (6, 6))	39	1
((0, 6), (1, 6), (3, 6))	3670	199
((0, 6), (1, 6), (3, 6), (4, 6))	971	50
((0, 6), (1, 6), (3, 6), (4, 6), (5, 6))	544	25
((0, 6), (1, 6), (3, 6), (5, 6))	12	1
((0, 6), (1, 6), (4, 6))	2329	112
((0, 6), (1, 6), (4, 6), (5, 6))	86	4
((0, 6), (1, 6), (4, 6), (5, 6), (6, 6))	29	2
((0, 6), (1, 6), (5, 6))	586	27
((0, 6), (1, 6), (5, 6), (6, 6))	27	1
((0, 6), (1, 6), (6, 6))	108	5
((0, 6), (1, 6), (6, 6), (7, 6))	24	1
((0, 6), (1, 6), (7, 6))	14	1
((0, 6), (2, 6))	22950	1408
((0, 6), (2, 6), (3, 6))	5540	291
((0, 6), (2, 6), (3, 6), (4, 6))	839	40
((0, 6), (2, 6), (3, 6), (4, 6), (5, 6))	516	25
((0, 6), (2, 6), (3, 6), (4, 6), (6, 6))	10	1
((0, 6), (2, 6), (3, 6), (5, 6), (6, 6))	24	1
((0, 6), (2, 6), (4, 6))	145	10
((0, 6), (2, 6), (4, 6), (5, 6))	14	1
((0, 6), (2, 6), (4, 6), (5, 6), (6, 6))	30	1
((0, 6), (3, 6))	2202	157
((0, 6), (3, 6), (4, 6))	533	31
((0, 6), (3, 6), (4, 6), (5, 6))	81	3
((0, 6), (3, 6), (4, 6), (5, 6), (6, 6))	23	1
((0, 6), (3, 6), (7, 6))	14	1
((0, 6), (4, 6))	1894	111
((0, 6), (4, 6), (5, 6))	171	9
((0, 6), (4, 6), (5, 6), (6, 6))	43	1
((0, 6), (5, 6))	226	10
((0, 6), (6, 6))	149	7
((0, 6), (7, 6))	18	1
((0, 7),)	31191	3973
((0, 7), (0, 8))	111432	7371
((0, 7), (1, 7))	156291	8708
((0, 7), (1, 7), (2, 7))	225051	10946
((0, 7), (1, 7), (2, 7), (3, 7))	150338	6946
((0, 7), (1, 7), (2, 7), (3, 7), (4, 7))	69680	2869
((0, 7), (1, 7), (2, 7), (3, 7), (5, 7))	6692	261
((0, 7), (1, 7), (2, 7), (3, 7), (6, 7))	16	1
((0, 7), (1, 7), (2, 7), (3, 7), (7, 7))	28	1
((0, 7), (1, 7), (2, 7), (4, 7))	7660	345
((0, 7), (1, 7), (2, 7), (4, 7), (5, 7))	2870	111
((0, 7), (1, 7), (2, 7), (5, 7))	350	16
((0, 7), (1, 7), (2, 7), (5, 7), (6, 7))	47	2
((0, 7), (1, 7), (2, 7), (6, 7))	22	1
((0, 7), (1, 7), (2, 7), (8, 7))	34	1
((0, 7), (1, 7), (3, 7))	18960	997
((0, 7), (1, 7), (3, 7), (4, 7))	5261	254
((0, 7), (1, 7), (3, 7), (4, 7), (5, 7))	2151	92
((0, 7), (1, 7), (3, 7), (4, 7), (6, 7))	34	1
((0, 7), (1, 7), (3, 7), (5, 7))	45	2
((0, 7), (1, 7), (4, 7))	1664	85
((0, 7), (1, 7), (4, 7), (5, 7))	175	9
((0, 7), (1, 7), (4, 7), (5, 7), (6, 7))	223	9
((0, 7), (1, 7), (5, 7))	362	16
((0, 7), (1, 7), (6, 7))	70	2
((0, 7), (1, 7), (7, 7))	32	2
((0, 7), (1, 7), (8, 7))	45	2
((0, 7), (2, 7))	12347	878
((0, 7), (2, 7), (3, 7))	5687	343
((0, 7), (2, 7), (3, 7), (4, 7))	819	43
((0, 7), (2, 7), (3, 7), (4, 7), (5, 7))	1973	89
((0, 7), (2, 7), (4, 7))	108	9
((0, 7), (2, 7), (4, 7), (5, 7))	4	1
((0, 7), (3, 7))	4300	288
((0, 7), (3, 7), (4, 7))	702	45
((0, 7), (3, 7), (4, 7), (5, 7))	50	4
((0, 7), (3, 7), (4, 7), (5, 7), (6, 7))	183	5
((0, 7), (3, 7), (5, 7))	24	2
((0, 7), (4, 7))	925	64
((0, 7), (4, 7), (5, 7))	135	9
((0, 7), (5, 7))	144	13
((0, 7), (5, 7), (6, 7))	55	2
((0, 7), (5, 7), (6, 7), (7, 7))	49	3
((0, 7), (6, 7))	22	2
((0, 7), (7, 7))	16	2
((0, 8),)	80627	8215
((0, 8), (1, 8))	231638	15760
((0, 8), (1, 8), (2, 8))	226524	13278
((0, 8), (1, 8), (2, 8), (3, 8))	115016	6043
((0, 8), (1, 8), (2, 8), (3, 8), (4, 8))	53138	2371
((0, 8), (1, 8), (2, 8), (3, 8), (5, 8))	4641	197
((0, 8), (1, 8), (2, 8), (3, 8), (6, 8))	39	3
((0, 8), (1, 8), (2, 8), (4, 8))	16233	823
((0, 8), (1, 8), (2, 8), (4, 8), (5, 8))	3761	168
((0, 8), (1, 8), (2, 8), (5, 8))	414	24
((0, 8), (1, 8), (2, 8), (5, 8), (6, 8))	96	4
((0, 8), (1, 8), (2, 8), (6, 8))	22	1
((0, 8), (1, 8), (2, 8), (7, 8))	12	1
((0, 8), (1, 8), (3, 8))	18743	1130
((0, 8), (1, 8), (3, 8), (4, 8))	8462	459
((0, 8), (1, 8), (3, 8), (4, 8), (5, 8))	3171	135
((0, 8), (1, 8), (3, 8), (5, 8))	113	3
((0, 8), (1, 8), (3, 8), (6, 8))	22	1
((0, 8), (1, 8), (4, 8))	943	54
((0, 8), (1, 8), (4, 8), (5, 8))	190	10
((0, 8), (1, 8), (4, 8), (5, 8), (6, 8))	30	2
((0, 8), (1, 8), (5, 8))	328	19
((0, 8), (1, 8), (5, 8), (6, 8))	32	1
((0, 8), (1, 8), (7, 8))	63	3
((0, 8), (1, 8), (8, 8))	26	1
((0, 8), (2, 8))	31680	2116
((0, 8), (2, 8), (3, 8))	22423	1286
((0, 8), (2, 8), (3, 8), (4, 8))	13386	721
((0, 8), (2, 8), (3, 8), (4, 8), (5, 8))	4531	208
((0, 8), (2, 8), (3, 8), (5, 8))	18	1
((0, 8), (2, 8), (4, 8))	466	31
((0, 8), (2, 8), (4, 8), (5, 8))	65	3
((0, 8), (3, 8))	4317	325
((0, 8), (3, 8), (4, 8))	1898	124
((0, 8), (3, 8), (4, 8), (5, 8))	555	28
((0, 8), (3, 8), (4, 8), (5, 8), (6, 8))	113	5
((0, 8), (3, 8), (5, 8))	13	1
((0, 8), (4, 8))	964	74
((0, 8), (4, 8), (5, 8))	34	5
((0, 8), (4, 8), (5, 8), (6, 8))	31	1
((0, 8), (5, 8))	145	13
((0, 8), (5, 8), (6, 8))	33	3
((0, 8), (6, 8))	54	4
((0, 8), (7, 8))	12	1
((1, 0),)	16570	2186
((1, 0), (1, 1))	56649	3344
((1, 0), (1, 1), (1, 2))	58593	3043
((1, 0), (1, 1), (1, 2), (1, 3))	30186	1517
((1, 0), (1, 1), (1, 2), (1, 3), (1, 4))	23705	951
((1, 0), (1, 1), (1, 2), (1, 3), (1, 5))	602	25
((1, 0), (1, 1), (1, 2), (1, 3), (1, 6))	97	5
((1, 0), (1, 1), (1, 2), (1, 3), (1, 7))	15	1
((1, 0), (1, 1), (1, 2), (1, 4))	6294	283
((1, 0), (1, 1), (1, 2), (1, 4), (1, 5))	2644	102
((1, 0), (1, 1), (1, 2), (1, 4), (1, 6))	62	2
((1, 0), (1, 1), (1, 2), (1, 5))	66	4
((1, 0), (1, 1), (1, 2), (1, 5), (1, 6))	16	1
((1, 0), (1, 1), (1, 2), (1, 8))	22	1
((1, 0), (1, 1), (1, 3))	13689	703
((1, 0), (1, 1), (1, 3), (1, 4))	7016	339
((1, 0), (1, 1), (1, 3), (1, 4), (1, 5))	2642	113
((1, 0), (1, 1), (1, 4))	1104	53
((1, 0), (1, 1), (1, 4), (1, 5))	178	11
((1, 0), (1, 1), (1, 4), (1, 5), (1, 6))	97	3
((1, 0), (1, 1), (1, 5))	103	6
((1, 0), (1, 1), (1, 5), (1, 6))	29	1
((1, 0), (1, 1), (1, 7))	6	1
((1, 0), (1, 1), (1, 8))	83	3
((1, 0), (1, 2))	9319	709
((1, 0), (1, 2), (1, 3))	4213	252
((1, 0), (1, 2), (1, 3), (1, 4))	1136	56
((1, 0), (1, 2), (1, 3), (1, 4), (1, 5))	3066	121
((1, 0), (1, 2), (1, 3), (1, 4), (1, 6))	23	1
((1, 0), (1, 2), (1, 4))	68	5
((1, 0), (1, 2), (1, 4), (1, 5))	8	1
((1, 0), (1, 2), (1, 5), (1, 6))	7	1
((1, 0), (1, 3))	2302	166
((1, 0), (1, 3), (1, 4))	578	31
((1, 0), (1, 3), (1, 4), (1, 5))	122	5
((1, 0), (1, 3), (1, 4), (1, 5), (1, 6))	148	4
((1, 0), (1, 4))	313	22
((1, 0), (1, 4), (1, 5))	65	4
((1, 0), (1, 4), (1, 5), (1, 6))	10	1
((1, 0), (1, 5))	130	6
((1, 0), (1, 5), (1, 6), (1, 7))	23	1
((1, 0), (2, 0))	12379	938
((1, 0), (2, 0), (3, 0))	16214	889
((1, 0), (2, 0), (3, 0), (4, 0))	9639	498
((1, 0), (2, 0), (3, 0), (4, 0), (5, 0))	15555	709
((1, 0), (2, 0), (3, 0), (4, 0), (6, 0))	587	27
((1, 0), (2, 0), (3, 0), (5, 0))	1440	69
((1, 0), (2, 0), (3, 0), (5, 0), (6, 0))	5586	222
((1, 0), (2, 0), (3, 0), (6, 0))	76	3
((1, 0), (2, 0), (3, 0), (8, 0))	16	1
((1, 0), (2, 0), (4, 0))	1529	88
((1, 0), (2, 0), (4, 0), (5, 0))	292	19
